SK_ID_CURR,SK_ID_PREV,DAYS_INSTALLMENT,AMT_INSTALLMENT
104067,12463,-218,750.85
111828,974,-58,2230.37
111207,9195,327,1265.71
100671,10788,58,2302.79
110099,7669,-119,4201.86
101419,6830,-162,2969.6
110714,6372,-159,1943.01
105046,1649,-330,4447.44
111886,8420,354,1443.64
111402,4909,-268,4721.83
100363,7519,-36,2923.9
112224,1242,-274,3274.16
104365,530,56,4397.92
111352,2706,159,794.19
114338,2551,-107,3620.96
111907,10216,-253,2574.19
101508,5248,54,4440.04
110850,1492,343,1333.54
105848,6656,39,1657.4
109775,10670,-252,4823.97
113533,2761,-285,2611.18
100159,1381,315,2544.2
110840,12505,357,3882.17
103449,5271,78,2786.84
103540,14837,143,3590.15
111704,13842,-304,4487.92
100400,380,-222,4116.21
110209,715,-1,1013.07
109326,12855,167,4895.83
111048,12743,-77,2868.69
105307,9616,-332,4296.66
101454,5020,343,2705.77
110911,13277,-10,635.84
111903,4310,11,1214.32
109657,10605,228,3880.75
107647,6750,-247,694.76
103043,1600,-7,2561.23
104966,8680,179,1776.23
107191,5664,-321,3206.35
105129,4690,254,3825.9
107666,4155,-20,2994.45
101379,1593,-87,3781.6
105863,6298,11,2504.89
113870,9164,-55,4046.88
108439,9757,-275,3280.06
114916,14779,-237,3101.39
110752,6053,298,2475.49
114049,9552,169,1663.61
113223,767,-103,3821.05
105874,5437,141,3568.72
109547,967,-102,3308.7
108021,6161,241,669.09
109434,2287,-3,1505.56
111814,2568,-11,679.66
106160,8676,-157,843.37
107231,8601,173,4569.58
104829,2542,29,3971.26
111224,4633,173,4591.63
114561,13665,-109,1797.92
100257,3503,-58,3484.22
104491,13872,10,1423.55
103046,5038,-279,541.49
103612,12931,-248,3267.47
106217,5457,-53,1220.43
111043,9982,-130,2458.68
111011,3998,-157,1586.58
104867,14842,-102,4139.08
104600,1555,-251,879.01
110120,4735,-79,1869.3
108723,4363,362,2625.95
103648,9760,356,1519.02
108646,7784,-32,912.05
100029,1762,-270,747.43
110994,2553,-5,552.27
105047,7321,46,2800.75
113406,12021,-319,2154.24
106167,2702,226,1883.11
103580,12977,152,1261.03
103535,4159,284,3320.14
100681,1834,-178,1355.26
111614,4918,-20,2275.41
113164,9019,166,4381.8
114113,11968,-147,1140.36
104015,3727,67,2185.64
111424,4488,-45,2153.19
110984,9965,61,1868.14
109240,5867,99,2773.87
114907,10206,-103,1067.81
111351,4954,-283,3671.45
108679,8866,-211,2200.39
104423,4386,351,2936.78
104875,14886,-106,971.83
102213,3081,130,3519.11
106150,8736,-9,4269.94
100650,11964,47,1927.5
114371,14648,-285,4100.25
100638,2519,-274,2788.83
108160,13407,223,1035.33
105446,9028,-86,1011.68
103631,5879,-235,3469.36
110790,13098,209,3906.1
110864,701,219,2424.43
101672,7771,276,2769.72
114496,14299,288,752.01
104726,6327,-233,4433.11
113612,9136,-97,2241.55
105635,5158,-290,1910.94
114424,3283,41,3139.93
100414,13725,-82,1470.58
104705,4503,-350,2578.13
110918,8101,61,1188.0
111816,5226,-263,2308.07
110717,14400,98,2342.17
114274,5893,333,712.58
104422,12014,274,4395.22
113812,7261,327,2706.29
114603,489,180,4632.89
100378,9734,-268,1543.69
100286,9110,51,1893.51
103228,14353,-13,940.22
108193,1089,356,4220.43
113751,13806,348,4977.83
109390,11900,224,1302.63
111930,3949,322,4604.99
108826,10220,-76,3472.05
101719,11432,285,1129.86
107933,3882,-309,4616.03
100404,11630,161,1681.39
101912,4258,222,874.78
100850,5100,-101,3961.57
112196,973,-322,4964.05
103573,7860,-280,736.78
114491,13113,348,2103.89
106699,6036,32,2741.32
102377,6782,-77,3464.15
101104,14516,-226,1272.27
107289,468,-294,3727.67
112454,11785,180,2101.3
106477,7210,-360,673.14
102913,9823,181,2394.45
102816,14260,-240,4226.18
110753,472,-164,1255.16
104956,4086,-124,522.02
112566,7404,300,4580.57
100785,2678,75,1967.17
105501,6438,24,4022.96
101689,9375,281,4273.3
104061,4478,-80,4655.8
102028,13491,263,3547.74
102233,5980,-341,1080.18
114549,2956,-268,3996.75
108311,13317,29,2743.28
101701,8344,-248,2982.22
109643,6026,-164,2993.93
109170,12974,-282,3317.21
110678,7616,257,946.92
106055,13313,-78,2106.63
105433,14210,205,1461.95
108029,3437,20,1113.83
100219,10687,256,1255.72
101160,12804,-181,2034.31
105533,12741,-320,2446.72
104819,4996,363,4384.57
106108,7792,-109,2336.62
104480,13881,183,593.0
111658,6975,-349,3879.62
102034,6248,169,4818.4
106352,4982,-43,4237.79
108232,8199,193,2013.34
103772,14237,-339,4793.41
100037,9688,-89,1165.91
102276,202,304,2513.81
107142,11005,19,758.25
110884,7850,191,3435.67
104557,14742,9,1057.11
103711,4365,-77,2761.9
106734,9370,194,2874.22
113843,239,344,1359.17
102464,670,130,4005.09
101931,3275,-87,4822.61
108657,2490,-351,626.26
106564,684,209,849.57
105513,5219,-44,1610.36
103027,2442,-297,4669.96
113062,11746,-17,2707.52
100215,11400,309,1386.02
105112,1179,-262,3784.13
100256,736,-270,1252.67
107777,4622,132,2403.4
112002,1075,148,3821.94
103858,10346,136,2054.48
103166,4845,64,2895.72
111305,191,12,2450.83
101357,11536,-137,2008.04
114132,2513,-186,4664.35
107119,13227,-3,3364.69
105577,6345,-251,4657.11
110571,9571,263,2079.39
110022,6803,-140,2871.54
111301,11471,-9,4752.45
114276,13222,-179,1354.76
109854,1185,-48,1370.25
107976,9470,-191,1843.95
110934,4737,317,3831.66
110918,6270,280,1675.86
106506,1572,286,3007.42
101762,10341,290,3022.39
113433,1446,39,1295.77
107128,5791,-232,4582.76
104691,7613,139,3561.61
107425,841,-13,3311.58
112985,1598,150,1169.87
100031,3674,124,3967.67
109311,3597,47,3490.52
111266,4097,147,1253.75
113459,361,-24,3165.8
102404,3995,339,938.19
107932,4809,147,591.59
111557,4963,148,2301.16
105341,1470,-208,3598.37
105788,4900,237,1041.83
114343,5904,126,2299.1
114699,2535,73,2005.5
101805,12466,-39,3695.06
104875,10217,93,718.82
109840,6051,128,3470.13
114377,13219,277,4904.63
114630,10558,195,3229.42
110316,10632,-232,3371.23
101953,6132,53,3215.2
113888,14468,-313,2824.18
108503,1893,-185,4263.11
112329,11910,358,4229.1
101908,14509,26,3382.93
105239,769,-365,595.11
108869,10598,-343,3082.12
111774,2952,-52,2250.33
109611,12855,-207,4469.75
108602,8361,-329,3476.47
111568,2269,-230,2355.91
109319,7133,124,3223.9
111576,4843,-338,1502.96
110142,7717,231,4872.84
110543,12138,-308,3120.78
100842,8846,-248,1134.7
112875,6838,115,2403.51
102173,9225,320,1321.51
112193,2016,-362,4816.99
111008,11606,-252,4062.81
102503,11865,-334,2915.03
106834,6230,324,904.82
102301,12398,129,1755.6
103181,14788,181,3803.32
109323,9884,22,4156.67
110800,10050,-110,1752.55
107433,14242,50,1905.68
109603,3044,42,608.81
103660,1025,146,4573.28
109647,2727,250,1142.86
107499,6437,93,915.28
113374,8272,129,556.82
100001,11419,180,4472.71
101503,7267,14,3617.82
110930,11189,-238,4420.29
102182,6740,7,4868.28
101557,6010,217,3265.46
110762,5376,195,1217.45
102708,6470,165,4773.84
106343,2314,171,4171.75
107638,4642,-259,1202.36
106202,5594,-156,4624.2
109547,12584,358,4327.94
101112,910,241,1687.95
107571,14244,73,1889.74
112784,13556,-69,2195.28
113301,6214,217,4876.11
105387,5027,-361,1542.19
109919,13195,357,3717.69
112735,1421,289,4932.35
100926,12657,-353,4950.4
107083,8580,-195,2709.28
112664,1379,17,1051.06
104691,2669,-129,1969.96
112176,10854,36,2464.08
105912,7012,-61,1233.88
108617,11201,-205,4423.14
100288,6308,293,2436.71
111462,4303,-354,4870.19
109966,7537,56,1647.53
110562,2905,347,3495.93
100745,4070,-304,2248.2
102421,326,-61,3998.14
109594,5428,-161,2122.8
109323,1664,34,3125.75
110652,2945,4,3677.39
106685,8194,153,4557.02
113450,5481,-172,3660.5
103978,3445,-92,1624.76
102413,7853,67,1226.56
104493,10028,204,3892.97
113949,6099,-33,1519.7
111944,4168,205,1607.89
111923,11697,-184,3029.03
104551,11755,-308,1950.52
107796,2517,-270,4695.21
101997,7544,-317,4783.85
113576,11606,212,2333.46
110907,5085,-172,3460.52
106670,12052,207,1177.45
111397,4440,86,2785.39
110017,7472,-224,2382.42
108571,10805,-7,4234.99
105895,9146,-68,1736.23
100124,8467,-327,3652.99
114476,4789,-29,805.91
109120,6224,220,2657.89
105572,13470,-223,1088.42
111556,10169,248,3927.09
108633,13704,156,1933.46
111957,7709,-365,2715.36
112699,4774,-137,4952.07
106289,14221,-324,1905.57
102820,14051,-10,951.35
101979,622,160,1955.01
103142,11083,299,2852.82
101511,5047,292,2447.55
105669,2626,-283,3491.13
113808,5396,-140,4484.16
109530,2268,131,4634.3
114569,8936,-247,4624.13
109828,13969,322,1501.48
105201,9149,353,3538.3
102450,6679,-186,1213.88
113240,8674,52,895.17
102419,2448,311,2695.05
108746,10404,-33,883.65
112343,3194,78,4989.0
101772,1696,239,3129.19
108151,12520,-224,677.67
111947,2631,-126,4561.91
105921,1039,-329,2720.75
114098,14284,306,2510.33
102703,4133,-155,532.05
107180,5381,183,2177.33
113533,5359,-38,3868.88
101751,14189,-163,2969.81
114360,9388,-144,1915.12
104007,3631,-88,3211.74
103834,5081,-77,3406.08
110627,429,132,1041.22
107343,13520,-114,2825.24
113483,3833,-110,3850.77
108916,9508,-115,972.34
108814,8725,-31,2198.15
103751,3689,-217,4793.68
103642,3294,307,1584.61
100102,12971,-342,2167.35
111827,8138,-346,3860.39
114403,3354,-140,4717.03
103774,2969,-297,1178.85
101251,2229,-207,938.75
104063,8083,264,612.99
111748,9368,14,1657.74
104009,9713,215,2089.11
114517,2738,-106,646.36
109498,339,-151,3376.15
101886,5922,-132,3652.94
106805,14736,-324,3913.67
114412,13324,-342,3105.65
100780,8368,100,3929.04
113669,4469,-161,1429.34
104027,11048,-261,4224.19
100805,11898,-287,522.37
111515,7382,148,4799.86
107980,4329,249,4359.31
106604,11794,168,1963.06
102492,11083,208,3139.61
108624,1425,349,3900.38
104505,3065,-226,1020.09
103159,12239,-326,1253.67
110897,920,-310,2573.21
100380,1878,154,4596.09
106537,6733,-299,4527.6
105790,7187,44,920.68
103276,7877,339,802.88
106382,12422,-207,2564.29
107882,3736,164,3342.39
102602,5493,-347,795.92
103822,12181,-63,4479.19
108116,12235,-297,1242.71
107425,4970,13,4080.92
100323,9333,112,4205.56
104575,14247,-251,1507.6
106000,2110,128,4667.47
105913,11780,61,3288.75
110575,3802,332,2043.24
106288,2416,267,4081.15
103077,12680,143,2933.68
104072,4021,-249,1252.86
111668,4386,41,2614.09
108988,9824,-312,2129.32
103680,9486,238,2095.39
108695,1064,335,4856.47
107809,5525,-356,595.25
108179,11699,-280,3368.05
112265,4017,184,1791.35
104704,11655,-79,1401.33
107886,2711,-187,4428.39
100478,6895,328,2308.41
111155,9122,-39,1803.97
112199,10337,-359,2170.79
111238,11727,-213,941.96
112651,4862,62,4861.72
102177,6766,-250,897.94
110300,1511,-305,2715.09
102413,7256,-258,2689.64
103819,11755,98,3415.02
109408,7719,39,713.09
111425,12867,139,2088.8
111326,13820,-111,4356.42
114741,11525,-210,3473.97
105703,8560,-30,933.52
111914,14204,348,1369.55
105785,5654,8,2289.94
110801,4977,-40,2323.9
111067,1305,-102,758.5
113405,4130,200,4462.94
101250,7401,263,3260.67
114542,710,-88,1750.26
101710,9152,-292,1608.87
104230,8565,-273,2245.3
105102,10413,103,3171.53
109153,6346,-174,2484.01
112652,1623,264,1494.82
104589,699,-173,589.75
113401,11383,-59,3152.58
105959,4270,324,4192.28
109676,14946,44,3359.13
104795,13979,240,2676.25
102077,4810,318,3918.39
104792,8364,212,1372.33
109648,6733,-174,1327.08
112167,11469,-35,4957.9
111006,10014,309,834.68
107169,6964,184,2749.19
107860,14310,350,3394.6
105559,7553,171,3195.05
107529,6355,340,4049.34
104257,5450,-189,924.52
101547,3449,194,2607.32
100366,3427,-273,3721.27
104198,10340,-44,4403.22
101233,10851,-185,4139.64
102268,2211,301,4638.8
109631,8246,284,4473.63
111530,2670,46,2277.0
103710,11320,-289,1003.47
110803,9491,126,3540.7
106841,9809,-273,4501.17
111851,1589,106,946.44
113526,11978,-231,1772.94
102292,14433,-241,3086.12
110567,14303,-131,3792.07
100747,1870,43,3634.28
104043,9895,339,2279.98
105588,9000,-72,3152.53
108039,11170,-300,2112.79
106464,7371,313,4835.16
112241,12430,54,3421.24
100635,3881,216,4224.89
100824,230,135,4385.66
108991,3011,-165,2146.59
100884,14144,-190,2287.07
109408,9098,-324,3727.32
105266,2637,12,3956.01
109260,14017,-169,1069.13
105302,9304,335,2871.6
109811,7037,338,2772.34
107322,7622,-134,1985.74
112745,7149,-180,961.54
109323,9040,55,3790.15
102364,4269,214,4276.99
112871,1981,231,2613.37
108110,14102,211,2170.25
111656,12488,169,2235.01
103610,12593,141,1542.84
109105,5308,139,3752.98
105739,4108,191,3340.96
108211,1148,119,4585.02
105470,8505,177,4609.8
113948,5220,358,1773.95
110024,13323,-316,2776.48
110943,12436,354,4253.42
114593,7833,136,4217.03
106057,12854,-82,735.19
104917,14329,228,1229.97
106153,9694,-349,1177.94
110155,6600,-203,4624.27
114776,10777,-223,3088.34
105013,3328,216,2836.88
106207,4175,-239,4142.06
101775,3634,-120,4452.8
110636,8476,-175,4356.09
108317,10023,101,2338.2
108928,13916,-40,3184.99
101566,3748,355,3116.17
101020,8217,-342,3649.17
109480,265,-67,2125.4
106896,5706,-312,3612.9
108321,14970,-260,2440.28
103674,4021,63,3337.37
102521,2731,-44,2507.98
108948,14504,-166,770.0
111171,4014,179,3513.0
105527,2061,199,1222.85
110911,14151,-136,2563.13
102604,7118,-268,3934.53
113962,544,15,655.28
104061,4195,332,2838.57
109948,693,-69,3124.14
111704,3852,-47,2530.04
112759,68,126,1506.93
109104,14139,-237,1124.64
100746,7045,25,2218.79
109715,2385,-312,3208.43
106318,4197,171,714.36
114502,3481,145,3680.49
102201,7816,64,927.84
100991,2604,197,3796.54
102256,10871,-352,4670.97
114914,11721,173,1903.56
110695,3088,-282,4422.37
103917,4567,-208,887.6
100585,9826,-217,2803.27
114562,9712,-238,1852.37
109384,12937,188,2765.35
107698,3845,132,747.03
100091,9690,62,2077.16
104906,329,45,3766.68
112116,12929,310,2447.81
114921,3782,116,2179.22
106952,204,344,2800.61
109200,14391,237,1530.48
104148,9394,48,601.09
102637,10372,140,2539.64
113734,12871,8,1178.56
104647,8878,-275,2176.27
114366,10755,-205,1863.02
110710,2848,-21,2600.02
108003,174,228,1435.52
105764,14030,24,4114.36
106760,1814,-17,1726.13
101175,754,-15,1837.96
105227,5449,-81,1332.33
113302,10984,-240,4583.99
112261,10178,334,4680.73
101732,9980,-200,1866.58
102319,3193,92,1497.82
113512,1740,356,4272.92
108273,4908,182,4041.07
101661,6796,259,4048.27
107783,9460,61,4546.17
107723,4195,355,729.83
114553,11043,-151,1541.96
112669,6454,250,3375.32
111714,14524,-53,3988.51
114324,3993,-116,1611.96
112090,5021,-12,3966.96
104802,346,37,925.0
111025,6574,-62,2992.21
105201,12729,-171,1356.74
112806,2070,63,1155.62
112282,6027,-3,2671.54
111612,1541,100,4926.71
105679,12264,-109,973.35
110393,3890,-76,1281.85
114326,2004,-57,2557.24
108877,11159,94,1710.15
113305,670,-136,1070.62
105794,12806,314,792.62
107839,7820,-307,4013.77
107550,10474,-330,2995.32
109950,14887,29,2487.48
102127,4040,-123,920.69
100303,543,-302,647.52
110031,2462,18,2177.71
103698,14264,338,654.32
105724,7767,-58,2504.71
113874,14225,-216,2303.02
105091,3426,116,3886.62
100006,12059,-156,1629.51
101441,3677,122,2816.24
104342,14832,354,2251.97
111284,8898,-14,4061.05
101802,14423,168,2236.1
109668,14741,-13,949.67
111851,6046,158,2592.61
108155,14870,-265,2223.67
112058,1521,362,714.24
109337,4368,260,1061.32
101464,12628,-252,2907.11
110587,4470,38,2026.2
108300,3838,-218,3799.59
107354,9630,65,4485.99
103795,13674,-347,1044.54
111416,8098,-293,4138.14
101590,9940,-133,3164.71
107750,6811,-260,1405.08
111493,7532,42,3058.21
102799,581,26,1315.71
104033,10082,-244,4078.95
110287,14220,-10,4725.75
112692,8322,218,2588.84
110693,6403,-98,2955.35
103450,386,-36,2306.95
112828,12656,71,1545.06
114265,4536,-340,2177.23
105373,2967,-319,3971.37
103773,3183,49,4634.03
113474,6967,114,4274.49
113993,1090,226,3534.96
102359,5355,329,4074.24
102604,14469,-86,1735.15
110531,3909,263,1449.95
103428,14234,-67,2331.13
105511,13330,-130,4027.38
107760,9703,-234,3723.62
104740,160,-147,1272.62
114013,12467,61,1330.6
109305,11717,165,789.68
109291,14992,4,3747.83
102592,8220,184,3029.34
107405,6388,-177,4786.21
104771,6883,-248,1734.91
114691,13631,-284,1310.19
103430,5536,42,2363.0
108857,5973,158,864.7
114621,12379,-213,4762.77
104608,9037,281,544.19
110540,2100,167,1730.53
105169,10378,192,1250.24
105359,14430,-236,4179.43
101511,4346,235,4219.38
108811,2510,-242,666.27
102259,11395,-19,650.24
102713,10279,-146,4925.89
107283,11958,327,3636.64
102639,8214,-283,3123.69
109886,10182,167,4375.35
100142,11244,53,1326.52
107759,11742,299,2117.91
104232,11436,-180,528.52
113701,9133,141,4966.69
104756,9826,-234,4947.32
103934,12766,296,4643.79
104325,2804,-243,3372.57
105343,11865,41,2988.13
106064,535,85,1124.09
110329,1506,141,4101.75
100822,2544,249,520.26
104027,10235,361,1953.41
106595,2150,-156,1333.56
101037,1782,359,779.15
107474,13671,309,3385.38
108808,7196,30,4038.67
108200,14372,-201,2375.75
112573,4764,-6,4108.95
100672,6721,-362,2929.79
107745,2837,-121,1542.32
114639,7859,356,530.35
109712,4236,-100,1098.27
108432,5760,55,4604.82
106809,14363,-255,2842.15
104917,354,-213,4700.57
105169,5467,50,2470.83
106449,13289,96,3433.81
108363,9085,353,2979.77
104811,13383,-135,2107.62
110828,12094,-262,1857.68
100561,3712,-261,1620.65
101675,2936,185,3565.28
110885,7238,-284,2031.83
114251,3272,-270,2053.31
114055,1702,257,3893.64
112091,9268,-170,1055.08
112356,3768,-129,1322.84
104309,14646,-80,584.36
112374,9647,244,3121.7
105227,5637,70,2814.06
104506,8555,73,686.84
101800,10842,317,3051.08
105984,1198,132,3827.82
105085,8985,16,3109.77
101202,7630,-156,2942.17
105227,10887,-174,3020.44
110085,10506,-279,2238.93
113210,6456,146,3154.68
107826,14994,229,2006.46
102394,11365,-280,616.37
113843,11854,3,1966.25
102398,14613,-316,3078.36
104070,417,195,1585.31
101288,13387,-315,4987.64
102148,220,324,1951.35
105367,432,230,3525.15
103839,14521,293,2000.07
101406,3145,165,1657.78
103215,8380,-157,4644.14
113022,14083,67,2695.69
112304,7831,-144,2918.24
100082,8134,-357,2119.26
114155,12246,-119,2820.96
103135,8683,-20,2252.8
110432,6158,-111,726.7
112485,8601,195,2608.47
101281,111,-154,2774.95
103284,9412,-246,2737.16
109817,2248,287,2478.63
111493,4733,47,1038.2
108176,13432,-301,515.67
112356,108,350,4232.37
112647,9350,-57,551.79
113606,8445,-84,3656.09
114648,11518,223,576.54
111075,11580,237,1480.35
106871,3059,-235,3822.61
111725,570,-31,1232.29
104815,13216,-359,2665.57
100218,4839,-78,2291.59
105015,7638,-332,1113.53
110120,3142,73,3438.53
109607,11415,-307,4469.81
100833,1628,6,2175.54
102635,3504,84,536.57
114763,9610,312,2204.63
101145,2132,63,2798.92
106478,1737,154,4230.34
104721,8977,92,2253.72
103672,13274,-149,1510.0
100808,1530,96,1463.91
111261,676,141,1626.09
105240,6890,138,2635.6
103035,9339,-191,766.11
100010,9042,276,2032.14
100578,9111,-220,2305.2
114540,10722,249,4382.8
112998,7673,-27,2383.1
106164,13760,-357,4721.09
104524,1074,148,2214.79
111690,9411,104,3098.48
114072,3849,153,3215.62
109127,14192,82,3407.49
103190,2120,106,3074.03
104467,12437,-321,2102.14
113061,9282,175,1246.93
112294,5576,-216,4089.13
113957,9315,254,2913.71
105107,3079,360,3670.55
107419,13915,-87,3908.57
103310,1831,236,861.59
110349,9383,354,4846.78
102277,2447,352,4890.33
109335,9633,-154,1850.69
111506,3972,257,951.43
113617,1676,-329,4758.16
105647,841,-186,1135.11
100126,14729,-218,4543.37
106915,7703,182,3850.86
110824,1391,-326,4547.97
108183,778,253,4999.31
113155,712,354,896.81
103111,3355,-44,926.53
109168,7161,133,2084.07
108711,8937,-64,3011.36
106001,13407,-31,3120.16
108845,9059,-350,1444.64
110770,11595,-119,3745.69
103524,4251,363,4045.21
104546,11218,178,1151.45
109857,13936,-338,1630.14
100828,6536,302,3641.51
108749,2771,167,3692.6
111379,9399,-98,1566.7
104843,13973,208,4758.62
108539,14604,46,4047.69
110303,13028,-76,1970.82
101778,9746,-209,3759.07
113479,7812,-29,4180.74
114160,4479,109,648.78
112020,5841,-74,3557.17
114056,1613,-298,2489.76
111758,13250,-333,1391.57
112153,3017,-355,3959.33
100201,9062,217,1609.29
106232,14983,-159,2745.41
106366,9116,34,1276.17
100804,5582,-248,2529.05
108083,5416,-116,2599.62
107104,12973,291,2247.15
113887,667,337,1601.33
100100,2619,-116,3879.04
103882,915,99,3895.97
105597,9101,122,3643.3
104992,3559,-160,3328.89
103549,13058,48,1949.26
102928,5021,-115,3261.31
104379,6344,-92,2391.97
108451,7282,-141,4948.31
107389,148,294,1300.25
105473,7579,-40,1467.03
113930,6021,114,3397.59
109346,11141,-193,2529.13
104998,7688,-334,2084.42
104152,3859,-63,946.31
110622,12085,-87,3427.67
110997,722,-90,2221.01
110510,6711,-83,1589.11
111803,458,362,3761.0
101015,8803,-329,2968.61
106429,1893,-18,2407.79
100058,6931,186,2860.6
105546,82,176,3103.96
110033,5947,253,1851.58
107259,5776,-101,3113.79
113535,532,291,2379.53
106499,4325,-177,3052.02
108843,10798,-333,3930.48
106792,5275,345,1571.92
110343,3249,-45,550.08
112168,14181,266,2345.59
112516,10583,353,1845.23
106151,8272,221,1670.05
113286,2531,-310,916.95
105137,735,57,4553.91
100367,4642,-278,626.16
114394,6107,-260,4290.67
108342,9347,277,3385.42
103396,3921,-267,929.0
103353,11642,255,3056.19
113280,1645,51,2259.26
103315,11803,-7,2416.3
114852,14308,-67,3617.78
113915,8412,-141,2524.92
105214,2430,232,4551.51
101557,9749,337,4813.41
106557,6433,-145,4509.21
102564,5884,218,1910.8
105027,14519,252,4775.69
102839,7656,-324,3375.95
114865,12582,98,1618.58
110176,3248,230,3031.32
102106,12717,-84,1024.68
105200,1205,196,4659.57
100565,3348,183,2822.91
101152,12196,64,4024.36
113732,2169,-198,4631.53
109655,11744,-109,2234.12
109201,6814,-354,3513.33
101609,1001,71,3484.36
102241,7816,-123,4493.32
102802,902,269,4720.26
107914,6465,316,3360.47
113100,663,352,1588.29
104099,13488,-320,4670.55
101856,6411,-263,3724.62
102806,12780,-214,4859.37
113809,9119,-286,4495.25
100768,862,201,4726.36
105712,3928,73,754.65
103220,6994,340,3098.18
106686,7865,-230,1300.8
100746,14622,99,1749.7
110394,11279,93,2883.1
112912,6884,-170,2490.12
113952,4666,20,2919.0
109170,5943,-189,3123.19
112146,10844,304,4531.67
105711,1660,-9,2793.4
108395,14665,-294,2797.52
109748,2943,-327,3038.19
103637,12166,-237,4588.67
108442,7238,-135,2365.88
106553,5280,225,612.74
106459,3665,65,2887.82
110824,3644,-45,1500.21
114406,8019,197,2258.54
111709,10765,249,2757.2
113629,5371,35,4791.16
104079,2908,-10,1940.49
102195,640,-313,3599.02
114395,7756,-131,1789.94
101318,9442,113,3278.08
112948,2241,96,2095.43
101510,10500,120,4586.67
107807,32,104,3771.61
114395,10279,195,2106.33
109540,858,329,4317.19
111462,13020,279,4355.07
106751,6666,270,579.14
107168,1326,258,3854.94
100637,10372,336,3672.53
114327,4328,-164,2036.71
102808,11685,-11,501.78
100518,5536,195,1855.8
104333,5960,251,1699.96
109812,5004,156,4263.94
107592,11919,254,4456.12
108406,12681,-188,3622.71
110844,11599,-311,2913.96
106467,6766,-148,2990.16
109995,6236,-272,1556.98
109718,2061,258,3930.09
104449,8243,257,2345.58
101065,2263,-217,1021.31
108298,9918,174,699.94
112078,14058,-37,2511.01
111315,11206,-129,1907.69
103129,3728,-271,1391.91
108739,14675,-28,4547.2
108523,10714,3,1166.69
102816,3607,-354,3255.1
111972,2178,-214,3802.17
114319,11405,87,1359.49
104440,6207,-304,4363.53
102444,4929,-358,3396.32
109286,10479,-89,4956.11
106725,1998,174,3385.46
103284,14178,252,2899.72
113819,7571,-281,1823.85
110074,8457,201,3790.78
102488,12192,242,2415.27
111693,11939,136,3831.79
102402,11077,-264,2038.07
108798,12155,-85,931.98
104732,9486,-226,1223.84
104781,4603,-267,1014.76
112385,6384,178,833.38
113963,578,-302,1041.75
100100,7696,-268,2355.29
108655,14264,159,3609.64
107311,8916,-40,4699.49
110213,7882,-42,917.06
107548,7530,-359,1923.54
110063,14100,-314,4914.0
104553,7493,310,3431.3
101058,5396,250,3331.09
108140,14998,255,1706.71
104561,3336,284,3709.86
112308,3805,231,2924.72
110491,9490,111,3127.54
105208,10242,-176,1270.71
101862,1021,153,1116.98
105374,13369,140,3328.73
109638,8629,125,3297.06
107566,5901,60,532.63
108998,4346,-301,4918.93
103479,9114,-43,3712.74
102935,10988,272,3888.17
109623,9501,329,3648.17
110437,10983,-263,4363.36
103294,6165,96,2804.36
114350,7807,-239,1416.05
100400,10662,-284,2000.23
111373,10787,-19,3494.33
113173,11904,354,1417.5
114658,4290,-288,3170.55
101039,13284,29,740.37
100413,4905,-63,2812.92
103387,48,28,4571.88
103056,4473,335,2202.41
108021,14806,197,2687.63
110414,167,-340,991.27
107556,14721,-252,1947.27
109808,4920,164,855.08
106515,12189,-136,4014.88
113104,9062,90,869.62
110634,7798,-80,2201.73
105627,41,-229,1511.67
108479,9511,-123,2385.68
103377,12902,-95,2201.72
107336,9779,-161,3603.38
109827,13505,332,1989.73
110479,13556,75,2079.71
101942,7777,256,3368.28
108818,8963,239,4225.49
102133,10028,-300,4666.01
108816,7706,325,737.82
106775,13643,182,2389.63
114533,5636,-258,859.16
100946,2833,212,1588.44
100825,4774,167,1752.33
113874,12789,158,2711.42
104777,9956,-210,2880.08
100242,2357,-315,3115.86
104452,7178,245,751.58
114790,7906,-205,1673.77
107234,3288,292,4618.51
111579,8228,300,4295.8
106708,7229,-64,1182.68
101892,1812,-36,2752.7
111360,4397,-170,531.76
107799,7698,-209,4897.87
111420,1663,26,4727.6
105298,12864,-274,2811.94
101378,6172,331,3549.63
106464,13050,-219,1322.46
104510,3807,-157,2064.2
108898,14296,92,658.23
111667,11659,40,2363.28
105088,4137,-159,3991.46
101209,10925,88,1274.91
102267,13165,224,757.22
111204,4233,-90,2928.71
112098,13713,345,2711.21
104048,7121,-115,4202.59
110065,9798,-25,1099.66
102308,926,-175,4654.86
109906,10169,266,2344.24
107725,8867,-116,4053.72
107405,6271,-226,852.28
100269,14829,320,4497.07
111563,304,119,1267.22
114112,6044,-280,1861.86
114091,2695,340,805.75
108828,9391,190,1555.05
111294,7678,54,2095.75
101270,1741,-248,3608.23
108607,1754,-277,1067.91
111799,9524,327,3576.45
109719,8615,4,3254.97
110331,12620,-245,1089.18
104243,5233,295,1541.42
105079,5501,-178,4074.56
107383,6124,66,3713.66
107841,6754,-302,4525.05
111321,1046,-235,1977.45
110907,9489,-311,3391.92
111471,7656,-64,712.27
108479,4865,-130,2428.06
113333,592,-171,2358.42
111550,7254,301,4583.19
108289,13679,-344,4968.6
105492,104,-241,920.13
109778,14690,-283,4848.03
109661,3299,234,1165.77
113837,11174,-109,2832.2
109076,9978,-129,2747.46
106804,6785,133,3018.48
