SK_ID_PREV,AMT_DRAWINGS_CURRENT,AMT_PAYMENT_CURRENT
13133,7459.25,1423.44
9557,4639.56,1579.58
12529,4837.17,2796.05
12059,8331.32,1416.99
5911,6059.39,1671.12
4511,2208.26,4086.06
2374,9585.29,2144.59
8696,6809.0,3382.25
2354,3857.29,1116.23
12243,3530.89,3161.88
7061,2220.31,1949.8
9396,5202.91,2632.55
8291,2072.55,4047.69
6273,2472.42,3539.31
7674,4995.83,1103.49
9190,2923.52,2735.65
12817,7123.21,4905.15
1266,1430.53,1346.34
1333,4406.35,737.73
14417,8560.32,2197.85
2824,365.8,3036.23
745,7514.52,4245.51
9697,1939.75,553.71
1524,3686.07,4886.63
5692,9636.46,1551.93
2730,8393.27,2128.9
14493,1116.67,2120.51
5430,8730.83,4353.13
9411,380.01,3633.27
5257,8863.86,3151.96
6375,2202.86,4670.68
11363,5094.59,1149.61
13292,4559.76,3185.75
9747,5679.62,3159.53
5486,8496.38,1576.56
7657,9024.82,4032.21
2943,424.1,1664.06
12095,5041.49,488.95
10122,1903.73,2905.1
12226,1979.73,1586.21
194,9672.42,1538.85
8008,2031.86,2277.51
10942,2625.83,1215.44
4414,1642.07,580.53
3790,8502.68,4929.43
7596,2431.57,3683.45
3647,2108.3,251.65
4906,3858.05,574.82
257,1659.49,2588.66
14849,7021.44,3787.81
14339,9621.13,1746.16
13886,4536.77,4121.8
9466,3440.99,2347.14
6731,3568.9,3031.13
14087,5348.6,764.49
14817,4698.68,759.42
10620,4664.58,3803.79
12985,7793.96,4729.73
6346,3121.38,3463.93
13199,6057.8,111.56
13451,8183.47,4412.82
2664,493.06,3756.02
4765,456.15,3244.72
3254,5647.48,466.28
5427,9082.01,3878.79
13175,3125.88,582.07
3708,5705.93,4825.24
12223,9177.42,3200.58
8681,9154.38,3546.44
10295,306.96,4453.42
6108,6951.63,739.66
14269,7640.33,3151.47
734,1011.0,1690.3
14714,3580.28,3008.26
4489,4803.66,439.41
5804,6825.93,258.74
4048,7193.41,3384.1
6685,6598.8,2771.86
2333,8582.38,1069.47
1957,3272.16,3729.37
256,8913.53,832.67
10848,1247.87,1668.7
4681,5392.47,2398.91
9481,6909.68,4493.92
3812,1698.83,2872.62
3730,9258.29,3708.03
14842,9720.69,4706.22
14492,6446.43,2739.97
14258,9159.52,1931.64
6519,3855.69,2038.66
3150,7235.25,2919.05
573,1296.04,3608.02
1843,3233.88,4139.5
1120,6085.74,1106.69
2518,101.03,2343.4
8190,7759.39,1475.98
679,2742.26,2266.83
6822,6492.32,1187.99
3353,3095.44,4421.12
1167,3027.88,4749.62
4647,7928.27,4770.81
7208,8934.57,1347.23
1522,137.37,4877.33
13289,2812.77,1417.28
1681,4107.57,4566.61
8646,3909.91,3102.85
14681,655.63,2299.99
92,2701.89,2824.82
6532,7259.73,3560.18
11427,9577.51,4408.79
12409,7621.26,1483.39
1559,7417.88,2736.27
7695,8995.97,1333.04
3671,3691.01,1592.21
8994,2753.05,441.79
6163,5553.64,509.78
3359,4850.43,2549.86
195,4729.9,4253.5
11715,9561.82,456.23
10338,7532.36,321.75
14850,4187.28,2391.38
4963,3733.85,1823.66
2917,7991.31,792.4
13322,6946.91,289.44
11043,8110.35,2825.55
11425,1237.68,4585.73
5155,7782.52,1722.98
10772,3806.13,2160.74
10985,7135.86,1963.39
12541,3004.6,664.24
12602,5365.04,4907.55
7135,6434.26,759.15
1924,2809.02,2261.56
9987,3142.82,934.33
756,2294.4,3802.78
14430,157.66,2113.62
13975,5596.62,4328.06
4832,7314.74,3395.89
11566,1916.41,506.17
4047,6061.24,2167.58
13405,1656.77,782.03
409,3110.35,3613.93
9025,9678.35,872.55
13780,2645.32,4091.06
11006,8625.83,1185.28
2630,8327.95,4940.58
378,4941.47,1161.63
10263,7145.62,3489.19
4926,557.0,150.1
4788,9747.67,977.47
9220,4139.17,2855.27
11717,7146.87,2211.08
7002,7953.86,1789.04
7300,1466.58,805.15
2930,9644.11,1308.86
11721,4165.21,2357.11
14915,723.28,1554.19
10261,8973.24,1192.7
977,2329.46,3495.99
3651,594.76,729.86
425,4790.97,1416.8
7168,7290.91,2370.88
1516,4666.41,611.47
7153,2188.1,4222.72
3231,8156.42,3302.22
4563,7766.89,3517.31
2410,7589.52,3223.64
726,9261.08,4543.98
8288,8054.35,2388.92
6372,922.79,2092.09
9312,6414.49,1631.02
12345,6859.49,3913.82
3551,2901.39,2499.1
5092,841.42,3634.4
13968,1075.8,4542.64
2136,1691.83,3390.59
10852,5523.27,2100.06
14110,4981.53,1524.85
14185,2332.41,3251.26
7041,1860.29,2443.37
2284,5932.1,2398.89
7932,6074.61,3854.07
7852,5182.61,3582.01
6080,4477.56,3554.48
11162,3247.47,4728.2
14793,3107.17,2872.01
4931,3868.88,4668.23
13450,5580.36,4682.46
10008,3591.35,4941.13
6807,5736.13,2258.61
9385,1065.57,519.65
14875,9385.91,1989.15
8463,3514.4,3640.91
13480,3788.84,439.47
2914,3271.0,4635.99
4597,2181.78,1701.67
6287,5683.82,2554.35
10899,329.33,2830.38
14229,3023.31,1490.24
5817,8341.15,877.32
289,4793.22,3397.72
5567,4006.84,3124.27
13833,6538.37,3369.6
6389,1387.98,2468.66
1478,1909.8,3353.46
13360,4782.04,3368.85
2428,8364.92,827.44
5354,1795.99,3591.45
11693,9851.12,1051.32
5245,5268.23,4354.87
813,9207.05,2117.75
13165,448.67,1369.23
13021,7117.09,3783.01
8124,5449.12,136.59
559,6236.02,2298.69
6501,3931.8,1355.77
11708,5164.7,2269.8
4305,2847.9,931.61
7093,4616.11,3512.73
2655,185.18,1327.96
5176,9215.78,4259.35
8569,9617.77,1950.78
6498,6940.35,4613.81
8408,956.8,261.95
6310,1789.35,3001.15
3342,4572.91,3040.87
6315,1665.76,2051.09
9592,358.24,2639.48
11322,1475.78,3117.39
3040,7967.15,3507.62
14821,2740.27,842.71
5165,1671.98,1390.49
6598,4674.37,1344.29
5556,4606.18,1218.03
14695,7540.5,4049.65
10364,4946.09,3040.33
5419,6923.65,3741.05
12429,9418.26,2325.65
5813,5512.98,4892.78
13965,7941.74,1891.56
11161,3502.46,2890.3
12110,2701.34,750.21
5584,1510.57,1186.66
7087,9759.63,3150.25
10245,3847.56,328.01
4438,2247.93,2693.13
3036,2736.28,1112.49
2022,7435.31,1082.29
6178,8965.6,444.0
8658,8453.4,3475.72
12019,4467.84,400.42
3866,5506.22,2745.9
13170,6744.22,4995.81
5533,8612.86,4045.8
414,8671.94,832.68
6524,9466.26,4211.18
2489,380.05,1681.27
8750,8256.71,1474.39
4793,3843.98,3866.88
1669,6309.54,4766.26
13288,3811.83,2923.82
12574,8517.84,4483.66
7844,378.69,4457.36
4002,9012.77,3159.02
11767,5319.06,549.14
197,7158.72,3431.21
11922,4434.6,2515.34
1773,3626.1,4098.0
7605,5360.95,1484.22
5787,8863.75,4864.16
7500,1558.8,3987.38
4096,2675.24,1165.23
651,3299.12,4614.29
751,5239.65,2254.86
4814,7401.91,3714.02
413,3019.77,4349.13
14406,4983.37,3505.29
4485,4727.38,1467.91
5576,6027.67,1289.41
11931,3121.32,2924.72
8986,2168.35,4471.3
6286,6987.97,4671.3
11318,3668.63,4670.33
659,5573.65,2637.19
5487,8852.86,4179.11
11614,3537.26,1180.31
12177,1707.43,758.29
8795,2585.38,1103.3
3211,9778.88,2630.44
13622,7806.15,1739.2
6846,9159.45,2500.24
6733,4154.04,2135.93
3505,5319.68,463.3
9667,4002.19,721.34
5837,1979.48,3365.96
4939,7382.64,4673.18
10358,8451.49,445.51
3371,2216.46,187.71
10805,3070.01,3499.38
10138,8750.25,2346.55
7029,7745.26,2886.99
13346,8762.65,1699.36
5510,4555.51,2139.4
7775,3075.02,4539.53
7561,8794.24,3361.52
2086,174.18,4106.21
6834,9617.58,1749.39
13869,7816.1,2251.12
8159,2201.11,4830.71
6226,3619.13,1142.02
8370,7894.62,4020.09
8336,2832.0,1173.91
13571,155.51,2136.98
9503,7654.71,1014.1
5073,4832.61,3944.86
11328,7377.88,822.42
9177,347.87,4758.23
11505,9481.79,662.46
13640,542.65,3826.49
8566,1536.66,1129.47
7845,4630.5,161.78
4487,8751.12,1716.16
3163,9712.25,4400.97
13803,6859.43,585.25
3078,2847.03,856.53
1038,135.71,372.43
6341,6175.3,3318.14
1879,511.53,2484.29
110,3218.46,3489.03
9763,4702.91,4095.62
1092,8935.09,4716.46
12945,692.03,1486.3
5211,1051.73,534.29
4572,2293.4,3394.33
12214,2422.65,2283.15
14734,5194.46,4766.99
12003,9133.74,3425.86
9702,6258.17,3997.27
13339,3421.52,3828.87
1491,3458.1,527.88
4187,8844.53,556.92
10782,6015.09,3866.42
2148,1852.85,3069.67
6500,438.6,2413.3
4344,6899.06,3222.62
11511,584.29,1551.66
13893,4716.68,4782.21
733,237.67,2832.3
10823,5916.64,3323.22
9914,1286.87,3585.82
2449,5405.49,1664.2
14491,9000.76,1822.04
274,8120.01,381.57
362,6679.54,2932.57
10498,472.69,3122.35
726,2348.53,3602.55
6383,1205.88,2806.97
2735,1915.35,1866.58
6861,9998.76,4128.65
4016,7312.42,465.76
7090,7843.31,2100.22
8882,8305.78,2002.72
11883,1266.48,2004.16
445,5578.08,909.16
438,5136.68,1794.1
723,4523.7,3467.99
11553,6211.53,2171.62
11927,7634.9,3216.37
10384,4226.21,4850.13
7047,1981.21,4339.29
3188,9875.43,4277.28
12635,8384.03,1402.07
5543,1999.42,4528.4
9518,2489.05,697.69
5604,1381.91,4091.32
6060,9842.73,4516.17
5334,9216.11,4936.63
4527,1352.55,1358.53
5419,2955.15,3227.42
8864,1607.65,1530.99
13033,2151.06,3403.39
9335,7492.34,2205.28
10925,3352.73,4134.93
7474,1641.2,1053.65
990,735.14,1208.24
7688,6291.58,3656.94
11947,7741.39,4557.41
14937,5237.41,1296.83
10592,3229.11,1061.86
2633,3627.36,3864.99
713,741.97,4867.46
9947,275.77,4034.36
11887,5595.03,3729.68
7705,3631.12,753.25
8207,5155.9,1473.23
6722,1745.69,4492.75
820,2395.44,1477.49
1894,4344.0,3736.49
13704,2341.22,1456.8
7634,5007.81,4500.31
2622,8117.14,3875.04
11313,205.38,3864.14
2890,3753.62,571.92
10606,3753.07,4937.57
10733,8766.56,3813.13
13163,8075.25,3655.56
14727,8070.88,1931.24
8241,9771.14,144.66
4159,6231.09,3366.26
1987,3152.39,1612.42
4507,1205.29,3721.84
4739,7054.77,4134.54
13128,3524.6,3134.99
1432,8223.82,3381.85
96,1743.28,3464.13
7152,4826.64,1557.88
2726,9083.51,4245.69
7939,5873.5,4232.83
11297,7432.17,2168.43
12849,5175.18,784.51
10492,4051.7,1375.36
2619,8441.96,1897.68
3410,6805.31,1847.68
7185,245.23,1128.12
6093,8685.49,2340.22
5816,9367.25,1480.25
3526,2153.32,3470.51
400,6969.77,638.82
103,5360.67,4303.34
3397,3433.1,284.51
1049,734.38,1274.13
9414,1268.71,899.66
336,1737.62,1600.53
2745,708.67,3195.28
4255,5678.58,1579.92
13458,2333.56,318.0
2239,6382.42,326.21
5723,4152.92,320.53
2703,9544.22,870.54
10372,8225.36,3850.38
10806,417.18,4866.31
5933,5778.7,3016.83
6487,5148.21,1844.43
12690,6771.39,263.57
7704,5849.86,2815.71
4055,2794.73,4316.69
6253,1854.17,4067.26
7228,7368.3,4577.29
1250,7591.55,4884.46
7955,4481.74,382.37
10708,845.67,2441.77
11841,774.4,2571.42
6564,8244.8,2400.6
2958,8406.27,874.95
9856,3362.96,2424.64
6700,6642.13,3796.42
13004,3247.23,2385.21
6699,8770.21,3381.06
7893,537.38,4883.63
14342,7387.95,4240.64
9096,7236.01,2115.12
2866,5207.2,846.64
8412,4947.34,797.09
7418,7462.65,3101.23
2135,7431.53,1208.48
4007,2592.17,4811.14
8180,2226.17,1934.44
5674,573.11,3696.09
5971,316.04,2192.44
13500,2073.45,3962.53
786,4045.6,785.5
6631,7422.0,2874.28
2735,418.3,2752.23
8889,8859.74,4817.64
748,8678.14,4678.63
11510,910.12,2672.6
13853,4587.08,3818.09
13936,7214.49,1284.89
502,2412.3,4118.52
2041,3348.57,3291.49
13651,153.72,289.22
12722,9459.97,4239.92
2766,3905.37,1615.48
13135,2715.36,1744.32
507,9287.61,2661.61
11285,8666.2,1315.36
1552,6815.98,3042.9
12260,5452.13,3573.27
3640,7378.41,1369.27
6012,1161.72,2554.36
1191,335.97,4361.71
7621,5875.8,1609.17
5305,409.45,4877.39
13465,6377.96,1036.71
12812,4698.79,3649.88
6530,8007.28,649.33
5563,844.14,2232.62
145,7073.85,1317.31
4314,2186.32,1411.68
12472,8683.48,2625.06
1198,7864.75,2873.41
7050,169.76,2686.13
13291,7153.16,2722.84
7628,4965.12,2831.73
9444,2797.82,1399.4
302,8769.96,4324.56
6172,2456.71,2553.35
7938,6651.64,2080.04
2930,2013.98,975.99
2380,6515.74,1721.45
12439,9552.74,3909.48
7190,5539.32,885.17
1339,863.61,4853.84
11157,1935.34,223.39
7176,9951.86,2913.75
6752,3317.65,851.24
1839,6001.33,1649.02
10611,1243.54,4621.79
13922,4993.38,764.13
10949,2122.12,791.37
3810,7273.89,3497.64
12644,2796.96,3408.82
11535,238.64,2223.29
11913,1994.53,4382.45
9102,3227.78,1075.99
1425,8035.85,373.9
532,5659.08,540.48
6701,4928.48,4227.56
2654,245.3,2048.87
3018,9309.37,716.45
12349,1138.22,3303.38
10641,7301.06,2958.95
1661,9021.94,4673.01
10608,888.47,3318.8
10397,5167.16,4319.42
3094,7499.52,4217.88
14837,9953.14,2590.79
502,7283.23,4515.29
11003,6257.34,1946.48
6912,4351.14,1567.16
13261,3696.62,1732.85
7070,8678.46,1570.07
12737,3880.72,3065.16
8737,5190.44,1817.73
4549,7117.11,549.83
2027,4781.7,2709.29
5844,8324.66,841.28
8588,8688.82,2204.32
11846,794.36,2891.79
2409,3640.19,2102.75
12643,3901.4,1090.71
9426,6183.43,725.99
7134,7476.35,3954.99
8434,9109.91,1862.2
14300,8336.75,1591.25
8734,7444.2,345.83
8050,7087.78,1502.9
2539,9568.21,3509.61
4464,2560.73,2798.77
9587,3224.25,4571.54
7267,6898.71,2623.74
10944,1697.46,4545.76
2375,4661.87,4164.55
2076,4621.31,3215.28
4762,8301.29,625.43
4303,1690.88,771.73
1238,3875.4,1250.4
2125,1510.84,796.0
5966,8346.51,2552.6
5142,8976.19,2608.04
1174,7415.73,3187.28
1901,3538.91,1649.73
13635,4297.06,1260.92
6953,1052.14,474.95
994,2586.55,3613.19
1235,6174.96,670.99
13859,8092.31,949.59
6263,2535.53,4503.96
3435,7148.63,3137.77
5762,2231.55,251.96
1773,3405.79,847.17
9014,426.71,3557.04
14569,370.11,2739.8
10681,290.15,3586.17
8522,5626.25,3429.75
4406,9248.22,3831.82
14040,3047.82,3136.6
8739,9706.18,1983.81
5853,1506.2,2924.27
6018,2161.02,254.43
9509,1747.09,2950.17
11303,4033.38,176.61
7281,3171.89,3567.37
9724,8624.65,2492.63
1854,637.44,4897.06
2193,7894.93,240.67
5330,2784.18,1540.28
6988,6715.1,782.69
7194,8292.45,650.25
13318,4120.85,118.14
10579,7410.97,162.23
336,561.69,681.58
3319,9929.7,2231.19
7170,6212.13,1545.38
12247,6828.63,790.44
1656,1375.15,783.75
14071,7431.38,2581.71
13343,2784.75,1608.99
9916,2824.35,1336.49
7234,6255.77,1131.48
12782,1152.24,1356.46
14273,2835.32,2492.64
8613,837.43,1741.49
11602,2927.57,477.57
3777,5953.66,2056.03
11797,1162.42,4970.55
6784,6719.91,4220.0
7867,9018.33,1472.27
11217,9788.44,326.61
8812,9430.35,1105.86
10118,1651.51,1571.53
3889,5942.42,1010.88
6738,1701.08,1822.38
5244,2557.96,434.14
7721,5232.32,938.62
8955,282.44,561.67
11299,2738.05,488.27
10373,2494.34,2189.05
1372,7720.24,191.71
14839,1155.56,4056.5
4412,9701.75,1989.13
7071,7993.15,3336.81
3563,5555.93,592.95
12548,9213.15,2130.66
7242,8646.19,1123.08
4651,2836.57,2903.5
483,1024.59,3524.26
1257,2879.33,1313.57
2694,3650.31,4310.81
3844,8864.43,2049.61
843,2009.44,1464.96
2605,4427.72,2017.36
5837,3397.95,4278.87
6102,1418.86,1869.61
10922,9720.35,2387.87
1888,113.48,1967.1
6622,4039.04,3051.23
13886,560.32,4132.11
11035,1544.99,4175.6
9995,6651.76,2108.65
907,490.14,349.49
7407,5081.43,2032.23
10344,1962.3,2964.04
11921,400.27,3599.07
7789,1615.1,196.51
13209,5230.51,2744.93
2610,915.11,4803.17
3523,5094.26,2964.08
743,5175.53,4849.67
4268,2511.31,1000.49
7386,5588.85,2987.3
7664,2295.82,3345.87
5743,7233.8,791.14
23,3758.17,1843.96
5512,9941.35,4315.53
13982,8446.47,188.94
4060,2658.68,4038.43
12676,9858.49,558.0
11791,947.1,3840.19
9231,9399.22,2690.36
2423,582.84,3805.96
14478,3927.13,3155.89
375,2933.01,4949.96
1621,7912.26,4985.87
7963,1419.22,1936.02
7238,5266.46,815.12
4263,8494.83,3245.05
4302,9509.26,4955.4
2971,4213.56,4018.38
5744,8035.65,4255.72
9903,7733.1,4429.47
3013,6735.94,4136.24
5289,2153.11,200.17
2218,1624.25,3315.45
13942,3629.09,4218.44
14141,1087.47,1616.35
3264,2524.28,3275.63
7584,1450.53,4537.93
3517,6113.98,4889.22
2010,4806.98,4349.93
8472,1020.75,4414.5
9872,5265.19,1660.73
8460,114.45,4654.06
13018,9253.93,3477.66
4745,2395.27,3781.98
2710,408.39,2738.91
6109,2050.5,3846.06
7645,9159.32,4295.31
6427,5072.95,4709.57
11030,5893.58,282.26
12281,2805.84,2811.93
3710,8649.49,4200.56
11052,6269.03,2522.33
496,5977.86,1463.54
12955,2276.79,2599.76
9923,8819.47,3326.83
12204,9918.82,2964.98
13780,9568.28,2075.47
88,1342.02,3560.48
14756,6263.85,4720.3
12225,4901.08,1908.76
12389,8916.23,1203.95
14084,8070.67,2217.69
11461,6084.03,648.28
8569,2043.17,376.62
1616,6645.1,397.51
13855,3144.87,2034.23
9711,8056.93,1968.67
6464,2125.26,4974.94
7087,1116.6,427.2
5578,9042.93,1553.71
14595,1204.99,569.29
10434,648.66,622.73
14583,6396.62,794.58
1581,3057.27,589.54
608,190.8,2905.98
2841,6539.61,1609.53
323,2483.03,3997.55
3846,7434.07,926.13
13597,8803.31,1687.43
5201,2369.18,874.3
1203,4555.76,567.07
2901,6237.89,373.46
1975,3579.47,1079.66
14093,7977.35,3930.57
9259,836.28,171.64
10276,5051.51,4111.53
12862,8036.5,440.61
9173,407.74,3330.76
2178,678.28,655.77
13350,5890.47,1813.35
2658,2652.6,927.29
4523,8949.21,1583.99
13667,4419.15,1547.73
2054,9080.78,4637.9
865,987.69,4737.42
7515,7464.14,1254.38
10405,2719.04,2114.0
5556,1987.94,3607.45
5690,676.03,4287.99
506,118.1,2379.04
12619,2738.21,2489.66
11724,1089.01,4048.1
4958,1673.61,4287.66
5197,6420.53,4743.59
9515,510.03,4735.3
3050,8161.55,4503.06
5867,2391.7,4902.66
12892,5693.7,4346.1
929,7137.32,1550.96
460,8469.14,4635.19
10812,6570.45,1880.01
1088,2481.94,1011.77
12758,9075.38,3223.9
14546,3038.0,4474.89
13886,4756.29,2043.29
8542,7098.36,2376.96
7369,1569.1,2825.18
13511,486.24,515.09
14939,4868.53,4862.94
10941,3654.17,2961.07
1142,8194.55,2455.53
6778,7772.78,688.76
6256,223.47,2091.63
3593,345.67,1635.2
9385,1033.1,1654.03
9347,193.15,2487.41
2451,2388.74,4085.09
3060,8831.78,1551.99
7036,539.73,1939.63
14784,5242.88,3663.64
1809,4206.86,3311.65
6149,5252.62,1951.81
1841,7514.18,761.86
5889,5199.99,3349.81
6472,7897.04,1793.45
10738,2565.98,1019.32
2322,6727.94,2178.91
10214,5250.93,2991.03
4504,5715.85,4768.56
6961,8657.45,3658.41
12384,8848.6,1181.99
4874,8336.21,4898.5
4097,3459.61,1086.08
11721,9396.99,2519.25
1071,7794.12,708.42
7329,8525.0,2336.3
10652,3146.04,672.97
10872,111.62,2477.07
3219,344.99,3683.26
4499,9905.42,4770.19
10581,1573.14,2286.65
9271,1978.9,1935.18
8753,2776.19,3652.39
5006,7119.24,4929.4
7175,6846.09,1811.36
12039,4022.04,2297.13
13216,9543.78,4437.19
7294,7743.47,4707.97
3921,5089.5,1807.91
5511,5487.61,4834.68
3616,8039.52,4523.8
5589,6230.35,4307.54
869,4865.81,1192.19
12688,9205.84,2941.97
5824,8336.22,2561.91
14879,2269.45,222.88
732,9517.56,3527.83
2345,7608.99,3481.12
12794,2210.59,4971.13
1883,579.0,4183.58
1308,819.69,920.59
781,1916.48,3678.77
7162,6640.5,3148.68
14315,6365.32,4346.46
1345,9983.41,2127.6
14305,6921.86,1867.96
11086,5843.96,3614.19
404,8073.56,4853.59
9766,5597.56,952.06
8381,182.46,255.44
7126,998.19,4779.97
56,3396.06,3396.99
9863,6152.71,3763.29
10005,8102.69,1999.86
408,2989.22,252.59
7910,5880.95,3888.37
14538,9420.81,2712.94
6011,4937.42,116.03
12798,2719.42,4784.28
6709,1454.51,3087.65
7332,1171.6,4295.49
7783,5599.45,4395.27
13021,8946.78,494.36
11734,6610.69,4486.55
7015,3772.06,3701.45
12420,9897.35,3760.26
3797,4808.51,489.57
7360,1939.94,2658.22
4674,4395.59,2399.75
6685,6997.64,1747.77
1704,6060.07,4329.7
5346,3826.9,2580.94
14723,9706.75,4000.59
11916,2798.35,780.95
12352,7079.93,4999.22
8717,6203.38,1618.03
14591,7341.82,4331.01
11817,8190.56,2114.15
276,5644.87,4708.58
8854,6754.66,920.87
4693,3810.42,3666.99
13197,1843.17,2739.45
3728,1546.75,975.65
1423,7236.2,3289.81
12567,4149.78,3091.05
12428,7659.97,2091.4
1650,379.67,2653.41
14150,7661.86,1945.69
1452,202.22,3931.37
13896,3729.84,3073.99
14006,7662.18,900.84
4405,7697.92,1813.31
12501,1484.88,4805.25
573,627.39,3642.41
12556,2355.97,2459.4
2771,5978.59,4084.41
6486,1512.29,444.93
457,6555.66,2695.64
13046,9979.65,4705.72
1690,5981.85,2467.7
13504,804.02,3333.83
8250,5967.34,3842.72
7900,252.29,4401.67
13396,8303.58,4802.99
13984,6027.65,3280.29
7021,3313.39,4651.74
3943,2543.57,354.74
2432,9264.16,2977.91
10116,5947.4,2991.01
13796,8958.12,4061.67
3327,4451.52,488.49
8380,9770.49,518.37
5843,9631.63,4119.37
1759,129.09,1347.75
11265,3192.23,4045.57
2599,6661.14,2873.25
5252,1616.86,4708.23
8025,1260.17,2146.0
13163,7339.82,2253.99
9539,9172.08,993.2
12587,3868.36,4206.2
11128,3644.67,1439.1
153,8478.67,2323.81
5955,8225.07,2729.31
5080,4826.96,1896.84
6948,9647.93,2340.08
8481,7645.26,4629.8
13435,2774.49,3270.93
11117,4236.21,4107.95
11331,8309.72,2007.12
10006,4966.24,1464.35
9937,2878.83,2514.07
9251,3692.08,3229.31
7261,8087.65,2169.48
12701,9596.98,4445.28
12664,1530.63,1907.87
6460,4186.34,3502.19
6529,5718.63,4325.62
754,5198.8,4822.74
14138,4369.46,4620.64
3602,4313.02,4830.9
8812,4014.76,4261.11
8653,4764.49,3960.05
444,7469.43,3841.59
12338,2092.69,690.5
13978,1529.33,3695.88
6536,1618.39,2855.92
9447,6251.99,2582.57
5408,4796.87,1488.47
7682,1564.46,3778.55
12553,3331.11,632.69
4736,9218.85,1340.83
2308,3604.72,3493.58
3007,5208.61,3010.86
9103,6949.65,1460.48
3157,2949.09,1713.95
4625,3354.41,3092.9
5498,739.73,2815.45
7012,597.47,4454.87
13726,531.37,496.81
4473,3798.72,770.86
10813,4651.28,4580.76
8483,3831.22,4042.45
2840,1018.13,4877.81
11855,1990.71,1087.85
1394,2492.21,4461.56
5302,9969.65,3777.35
8216,1191.82,4746.26
6796,5661.83,514.88
4960,6944.02,1873.73
6862,8127.7,1433.99
3874,9402.24,1924.02
3971,4642.75,3829.8
1684,8787.43,3321.46
4815,5696.29,2357.54
4950,4680.54,3305.31
3301,655.83,4755.8
13684,5846.36,713.27
6032,4944.11,1890.86
12081,3813.15,1022.23
12076,7838.6,2519.87
13692,3718.91,3065.56
2902,6752.44,2353.05
4729,8405.72,4478.48
6296,7488.92,4641.72
12640,2376.02,923.01
920,6639.04,1146.1
179,9843.49,2382.64
14165,4300.51,2907.52
315,9117.43,3724.81
825,1473.63,4337.87
4820,3567.05,4161.84
11983,3269.94,1721.48
3215,3008.43,2520.94
12745,6325.96,2700.27
13255,7321.68,4060.25
6971,3065.51,4053.6
7232,9441.32,4010.66
11595,5215.85,4893.27
5507,6181.35,797.88
12269,2122.21,3286.66
13855,4686.7,4532.21
14819,1211.95,2896.49
12091,7790.73,2836.33
1034,3895.02,3952.96
6487,2995.89,4638.02
9136,9170.66,3229.64
9258,4421.52,3001.14
10241,4826.53,3377.8
5156,8415.07,3977.6
11936,4239.75,663.52
1341,4318.03,3792.64
10883,1654.52,3093.86
10318,6152.63,1415.4
7876,2944.41,2543.65
811,3823.26,4889.05
3096,6802.88,3298.7
2025,7499.76,4719.27
2672,5390.08,2456.36
8233,3753.7,3638.7
7497,2937.59,4269.96
5703,8395.35,3886.61
5341,1395.02,2934.15
14986,7623.3,4616.19
7750,1239.92,4929.67
3469,6744.25,1833.69
12178,6056.0,3785.12
8483,4618.75,505.78
1436,4559.67,2316.24
5663,8937.02,136.69
7952,7505.49,761.33
14854,3178.0,1508.58
13629,6718.8,3332.57
10305,1116.18,4457.04
5159,2478.7,1101.5
6139,4170.7,3518.19
8094,3137.29,1272.64
11957,7153.8,2902.69
5318,7471.76,1896.76
6829,8226.05,4171.38
12991,1860.8,2715.21
673,831.55,3578.97
12893,2001.61,4593.79
8063,4434.5,1591.43
4773,3115.61,4696.62
3274,3503.68,554.52
5509,6404.67,1066.4
9941,1731.11,2156.45
8952,9981.79,949.98
10920,1478.14,688.0
12833,6014.77,1307.29
14435,4620.04,995.43
1303,289.34,1914.5
7512,8299.15,3730.68
11426,3325.75,2314.6
10879,2569.39,3131.42
1435,5116.61,1067.73
7526,4912.62,532.4
998,3018.91,1710.28
10340,9643.89,4094.95
12793,4849.0,4493.56
10595,8940.29,4674.22
7576,520.71,1150.57
4862,8322.89,3404.43
6205,6483.92,1790.95
13183,6070.21,2445.35
14217,7553.4,2138.38
1066,7193.06,2053.15
3955,9490.28,2828.52
10419,1760.93,3580.77
6282,2526.32,3499.88
8,6346.18,952.31
4975,3481.32,2787.57
9584,3505.83,3687.87
4890,9355.69,3637.52
4851,2042.39,2361.63
2920,2159.42,2309.11
2040,621.75,1088.95
22,9463.91,1791.97
10735,4045.97,4606.16
4242,4623.57,3380.73
6348,9517.91,1145.19
2444,3858.76,2837.27
5132,191.87,3504.22
8769,5177.59,2001.62
4439,4319.78,1345.58
11938,9152.51,4163.5
8520,2156.65,4792.32
10397,8467.86,4189.9
12743,213.83,3389.14
3189,2251.3,610.74
2818,6699.82,399.67
7153,980.89,902.31
2731,8283.64,2898.95
10826,8617.34,250.37
3334,4815.83,3497.95
14762,9947.76,1869.37
11015,7799.64,3304.3
280,1744.73,1209.1
869,9940.59,2149.96
13250,1634.0,4519.83
4572,4217.26,1859.95
4769,4018.54,4271.51
11972,9857.01,4832.64
8412,3247.34,3475.28
12682,8240.68,271.12
10649,574.34,4429.11
1576,9527.29,1224.81
10067,8526.57,3238.36
3658,4017.35,212.04
9316,4214.06,1000.53
1223,6976.64,1693.33
11904,6678.45,4327.07
4654,9192.12,1150.96
4541,254.74,3784.75
7079,3035.03,3468.96
10994,6950.61,469.05
4324,5526.89,1782.68
14385,2242.84,477.1
13849,4716.08,2076.63
6882,719.67,3623.96
5200,6477.31,845.27
